0,54.75
1,55.0
0,55.25
1,55.5
1,55.75
1,56.0
1,56.25
0,56.5
1,56.75
1,57.0
1,57.25
0,57.5
1,57.75
1,58.0
0,58.25
0,58.5
1,58.75
0,59.0
1,59.25
0,59.5
0,59.75
0,60.0
1,60.25
0,60.5
1,60.75
1,61.0
0,61.25
1,61.5
1,61.75
1,62.0
1,62.25
1,62.5
0,62.75
0,63.0
1,63.25
1,63.5
1,63.75
0,64.0
1,64.25
0,64.5
0,64.75
1,65.0
1,65.25
0,65.5
0,65.75
1,66.0
1,66.25
0,66.5
0,66.75
1,67.0
1,67.25
1,67.5
0,67.75
1,68.0
1,68.25
0,68.5
0,68.75
0,69.0
1,69.25
0,69.5
1,69.75
0,70.0
1,70.25
1,70.5
1,70.75
1,71.0
0,71.25
1,71.5
0,71.75
1,72.0
0,72.25
1,72.5
0,72.75
0,73.0
1,73.25
1,73.5
1,73.75
0,74.0
1,74.25
1,74.5
1,74.75
0,75.0
1,75.25
0,75.5
0,75.75
1,76.0
0,76.25
1,76.5
1,76.75
1,77.0
1,77.25
0,77.5
1,77.75
1,78.0
1,78.25
0,78.5
1,78.75
1,79.0
1,79.25
1,79.5
0,79.75
1,80.0
0,80.25
0,80.5
0,80.75
1,81.0
0,81.25
1,81.5
1,81.75
1,82.0
1,82.25
1,82.5
1,82.75
0,83.0
1,83.25
1,83.5
0,83.75
1,84.0
1,84.25
1,84.5
0,84.75
0,85.0
0,85.25
1,85.5
0,85.75
0,86.0
0,86.25
1,86.5
1,86.75
1,87.0
0,87.25
1,87.5
0,87.75
0,88.0
1,88.25
0,88.5
1,88.75
1,89.0
1,89.25
0,89.5
1,89.75
1,90.0
1,90.25
1,90.5
0,90.75
0,91.0
1,91.25
0,91.5
1,91.75
0,92.0
0,92.25
0,92.5
0,92.75
1,93.0
0,93.25
0,93.5
0,93.75
0,94.0
1,94.25
0,94.5
1,94.75
0,95.0
1,95.25
1,95.5
0,95.75
1,96.0
0,96.25
0,96.5
0,96.75
0,97.0
1,97.25
0,97.5
1,97.75
0,98.0
0,98.25
0,98.5
1,98.75
0,99.0
0,99.25
1,99.5
0,99.75
0,100.0
0,100.25
0,100.5
0,100.75
0,101.0
0,101.25
0,101.5
1,101.75
1,102.0
0,102.25
0,102.5
1,102.75
1,103.0
1,103.25
0,103.5
0,103.75
0,104.0
0,104.25
1,104.5
0,104.75
1,105.0
0,105.25
1,105.5
0,105.75
1,106.0
1,106.25
0,106.5
1,106.75
0,107.0
1,107.25
0,107.5
0,107.75
0,108.0
1,108.25
1,108.5
1,108.75
0,109.0
0,109.25
0,109.5
1,109.75
0,110.0
0,110.25
0,110.5
0,110.75
0,111.0
1,111.25
0,111.5
0,111.75
1,112.0
0,112.25
0,112.5
1,112.75
1,113.0
0,113.25
1,113.5
1,113.75
0,114.0
0,114.25
0,114.5
1,114.75
1,115.0
1,115.25
0,115.5
0,115.75
1,116.0
1,116.25
0,116.5
1,116.75
1,117.0
1,117.25
1,117.5
1,117.75
0,118.0
1,118.25
1,118.5
0,118.75
0,119.0
0,119.25
0,119.5
1,119.75
0,120.0
1,120.25
0,120.5
1,120.75
1,121.0
0,121.25
0,121.5
1,121.75
1,122.0
0,122.25
1,122.5
1,122.75
0,123.0
1,123.25
1,123.5
1,123.75
1,124.0
0,124.25
0,124.5
0,124.75
1,125.0
0,125.25
0,125.5
1,125.75
0,126.0
0,126.25
1,126.5
1,126.75
0,127.0
0,127.25
1,127.5
0,127.75
0,128.0
0,128.25
1,128.5
1,128.75
1,129.0
1,129.25
0,129.5
1,129.75
1,130.0
0,130.25
0,130.5
1,130.75
0,131.0
1,131.25
0,131.5
1,131.75
0,132.0
1,132.25
1,132.5
1,132.75
1,133.0
1,133.25
0,133.5
0,133.75
1,134.0
0,134.25
0,134.5
1,134.75
0,135.0
0,135.25
1,135.5
0,135.75
0,136.0
0,136.25
0,136.5
0,136.75
0,137.0
1,137.25
0,137.5
1,137.75
0,138.0
0,138.25
0,138.5
1,138.75
0,139.0
1,139.25
0,139.5
0,139.75
1,140.0
1,140.25
0,140.5
0,140.75
0,141.0
1,141.25
1,141.5
0,141.75
1,142.0
0,142.25
1,142.5
1,142.75
1,143.0
0,143.25
1,143.5
0,143.75
1,144.0
0,144.25
0,144.5
0,144.75
0,145.0
1,145.25
1,145.5
0,145.75
1,146.0
1,146.25
1,146.5
0,146.75
0,147.0
1,147.25
0,147.5
0,147.75
0,148.0
1,148.25
0,148.5
1,148.75
0,149.0
1,149.25
1,149.5
0,149.75
0,150.0
0,150.25
0,150.5
0,150.75
1,151.0
1,151.25
1,151.5
0,151.75
1,152.0
1,152.25
1,152.5
0,152.75
1,153.0
1,153.25
0,153.5
0,153.75
1,154.0
0,154.25
1,154.5
0,154.75
1,155.0
1,155.25
0,155.5
1,155.75
1,156.0
0,156.25
1,156.5
1,156.75
0,157.0
0,157.25
1,157.5
0,157.75
0,158.0
0,158.25
0,158.5
1,158.75
1,159.0
1,159.25
0,159.5
0,159.75
1,160.0
0,160.25
0,160.5
1,160.75
0,161.0
0,161.25
1,161.5
1,161.75
1,162.0
0,162.25
1,162.5
0,162.75
1,163.0
1,163.25
1,163.5
1,163.75
1,164.0
1,164.25
0,164.5
1,164.75
0,165.0
1,165.25
0,165.5
1,165.75
1,166.0
1,166.25
0,166.5
0,166.75
0,167.0
0,167.25
1,167.5
0,167.75
0,168.0
1,168.25
0,168.5
1,168.75
1,169.0
0,169.25
0,169.5
0,169.75
0,170.0
0,170.25
0,170.5
0,170.75
0,171.0
1,171.25
1,171.5
1,171.75
0,172.0
0,172.25
0,172.5
0,172.75
1,173.0
1,173.25
0,173.5
1,173.75
1,174.0
1,174.25
1,174.5
1,174.75
0,175.0
1,175.25
1,175.5
0,175.75
0,176.0
0,176.25
1,176.5
1,176.75
0,177.0
0,177.25
0,177.5
1,177.75
1,178.0
1,178.25
1,178.5
1,178.75
1,179.0
1,179.25
1,179.5
1,179.75
0,180.0
0,180.25
1,180.5
0,180.75
1,181.0
1,181.25
0,181.5
0,181.75
0,182.0
0,182.25
0,182.5
1,182.75
0,183.0
0,183.25
1,183.5
1,183.75
0,184.0
0,184.25
1,184.5
1,184.75
1,185.0
0,185.25
1,185.5
0,185.75
1,186.0
0,186.25
1,186.5
1,186.75
1,187.0
0,187.25
0,187.5
0,187.75
0,188.0
1,188.25
1,188.5
0,188.75
0,189.0
0,189.25
1,189.5
1,189.75
1,190.0
1,190.25
1,190.5
1,190.75
0,191.0
0,191.25
1,191.5
1,191.75
0,192.0
1,192.25
0,192.5
0,192.75
1,193.0
1,193.25
1,193.5
1,193.75
1,194.0
0,194.25
1,194.5
0,194.75
0,195.0
1,195.25
1,195.5
1,195.75
0,196.0
0,196.25
0,196.5
1,196.75
1,197.0
0,197.25
1,197.5
0,197.75
1,198.0
1,198.25
1,198.5
1,198.75
0,199.0
1,199.25
1,199.5
0,199.75
1,200.0
1,200.25
1,200.5
0,200.75
0,201.0
0,201.25
1,201.5
0,201.75
1,202.0
1,202.25
1,202.5
0,202.75
1,203.0
1,203.25
1,203.5
0,203.75
0,204.0
1,204.25
1,204.5
0,204.75
1,205.0
0,205.25
1,205.5
0,205.75
0,206.0
0,206.25
1,206.5
0,206.75
0,207.0
0,207.25
1,207.5
1,207.75
1,208.0
0,208.25
0,208.5
1,208.75
1,209.0
1,209.25
0,209.5
0,209.75
1,210.0
1,210.25
0,210.5
0,210.75
1,211.0
1,211.25
1,211.5
0,211.75
1,212.0
0,212.25
0,212.5
0,212.75
1,213.0
0,213.25
0,213.5
1,213.75
0,214.0
0,214.25
0,214.5
0,214.75
0,215.0
0,215.25
0,215.5
0,215.75
0,216.0
1,216.25
0,216.5
1,216.75
1,217.0
0,217.25
0,217.5
0,217.75
0,218.0
1,218.25
1,218.5
0,218.75
0,219.0
1,219.25
0,219.5
1,219.75
0,220.0
1,220.25
0,220.5
0,220.75
0,221.0
1,221.25
1,221.5
0,221.75
0,222.0
1,222.25
0,222.5
1,222.75
1,223.0
0,223.25
1,223.5
1,223.75
1,224.0
1,224.25
0,224.5
1,224.75
0,225.0
0,225.25
1,225.5
0,225.75
1,226.0
1,226.25
1,226.5
0,226.75
0,227.0
1,227.25
0,227.5
0,227.75
0,228.0
1,228.25
0,228.5
1,228.75
0,229.0
1,229.25
1,229.5
0,229.75
0,230.0
1,230.25
1,230.5
0,230.75
0,231.0
0,231.25
1,231.5
0,231.75
1,232.0
1,232.25
1,232.5
0,232.75
1,233.0
0,233.25
1,233.5
1,233.75
0,234.0
0,234.25
0,234.5
0,234.75
0,235.0
0,235.25
1,235.5
0,235.75
0,236.0
0,236.25
1,236.5
1,236.75
0,237.0
1,237.25
0,237.5
0,237.75
0,238.0
0,238.25
1,238.5
0,238.75
0,239.0
1,239.25
1,239.5
1,239.75
1,240.0
0,240.25
1,240.5
1,240.75
1,241.0
0,241.25
1,241.5
0,241.75
1,242.0
1,242.25
0,242.5
1,242.75
0,243.0
0,243.25
1,243.5
1,243.75
0,244.0
0,244.25
1,244.5
1,244.75
1,245.0
0,245.25
0,245.5
0,245.75
0,246.0
0,246.25
1,246.5
0,246.75
0,247.0
0,247.25
0,247.5
1,247.75
0,248.0
1,248.25
1,248.5
1,248.75
0,249.0
1,249.25
1,249.5
0,249.75
1,250.0
1,250.25
0,250.5
1,250.75
0,251.0
0,251.25
0,251.5
0,251.75
0,252.0
0,252.25
0,252.5
0,252.75
1,253.0
0,253.25
0,253.5
1,253.75
1,254.0
1,254.25
0,254.5
1,254.75
1,255.0
1,255.25
0,255.5
1,255.75
0,256.0
0,256.25
0,256.5
0,256.75
1,257.0
0,257.25
0,257.5
0,257.75
0,258.0
1,258.25
1,258.5
1,258.75
1,259.0
0,259.25
1,259.5
0,259.75
1,260.0
1,260.25
0,260.5
1,260.75
1,261.0
1,261.25
0,261.5
0,261.75
0,262.0
0,262.25
1,262.5
0,262.75
1,263.0
1,263.25
0,263.5
1,263.75
1,264.0
1,264.25
0,264.5
1,264.75
0,265.0
1,265.25
0,265.5
1,265.75
0,266.0
0,266.25
0,266.5
1,266.75
0,267.0
0,267.25
1,267.5
0,267.75
0,268.0
1,268.25
1,268.5
1,268.75
0,269.0
0,269.25
0,269.5
1,269.75
1,270.0
0,270.25
0,270.5
1,270.75
0,271.0
1,271.25
1,271.5
1,271.75
1,272.0
1,272.25
0,272.5
1,272.75
1,273.0
0,273.25
0,273.5
1,273.75
0,274.0
1,274.25
1,274.5
0,274.75
0,275.0
0,275.25
1,275.5
1,275.75
0,276.0
0,276.25
0,276.5
0,276.75
0,277.0
1,277.25
0,277.5
0,277.75
0,278.0
1,278.25
1,278.5
1,278.75
0,279.0
0,279.25
1,279.5
1,279.75
0,280.0
0,280.25
1,280.5
0,280.75
0,281.0
0,281.25
0,281.5
1,281.75
1,282.0
1,282.25
0,282.5
1,282.75
0,283.0
0,283.25
0,283.5
0,283.75
1,284.0
1,284.25
0,284.5
1,284.75
1,285.0
0,285.25
0,285.5
1,285.75
0,286.0
0,286.25
0,286.5
0,286.75
1,287.0
0,287.25
0,287.5
0,287.75
1,288.0
1,288.25
0,288.5
0,288.75
0,289.0
1,289.25
0,289.5
1,289.75
0,290.0
0,290.25
1,290.5
0,290.75
0,291.0
0,291.25
1,291.5
0,291.75
0,292.0
1,292.25
1,292.5
1,292.75
0,293.0
0,293.25
0,293.5
1,293.75
0,294.0
1,294.25
1,294.5
1,294.75
0,295.0
1,295.25
0,295.5
0,295.75
0,296.0
1,296.25
1,296.5
0,296.75
1,297.0
1,297.25
1,297.5
0,297.75
1,298.0
0,298.25
0,298.5
1,298.75
0,299.0
0,299.25
1,299.5
0,299.75
1,300.0
1,300.25
0,300.5
1,300.75
0,301.0
0,301.25
1,301.5
0,301.75
1,302.0
0,302.25
0,302.5
0,302.75
1,303.0
1,303.25
1,303.5
1,303.75
1,304.0
1,304.25
0,304.5
0,304.75
0,305.0
0,305.25
1,305.5
0,305.75
0,306.0
1,306.25
0,306.5
1,306.75
0,307.0
0,307.25
0,307.5
1,307.75
0,308.0
0,308.25
1,308.5
1,308.75
1,309.0
0,309.25
0,309.5
1,309.75
1,310.0
0,310.25
1,310.5
0,310.75
1,311.0
0,311.25
0,311.5
1,311.75
1,312.0
1,312.25
1,312.5
1,312.75
0,313.0
1,313.25
1,313.5
0,313.75
0,314.0
1,314.25
1,314.5
0,314.75
1,315.0
0,315.25
1,315.5
1,315.75
1,316.0
1,316.25
1,316.5
0,316.75
0,317.0
1,317.25
0,317.5
1,317.75
0,318.0
1,318.25
0,318.5
1,318.75
1,319.0
0,319.25
0,319.5
0,319.75
0,320.0
0,320.25
0,320.5
1,320.75
0,321.0
0,321.25
0,321.5
0,321.75
0,322.0
0,322.25
1,322.5
0,322.75
0,323.0
0,323.25
0,323.5
1,323.75
1,324.0
1,324.25
0,324.5
1,324.75
1,325.0
0,325.25
1,325.5
1,325.75
1,326.0
1,326.25
1,326.5
0,326.75
0,327.0
1,327.25
0,327.5
0,327.75
0,328.0
1,328.25
1,328.5
1,328.75
1,329.0
1,329.25
0,329.5
1,329.75
0,330.0
1,330.25
0,330.5
1,330.75
0,331.0
1,331.25
1,331.5
1,331.75
1,332.0
1,332.25
0,332.5
1,332.75
1,333.0
0,333.25
0,333.5
1,333.75
1,334.0
0,334.25
1,334.5
1,334.75
0,335.0
0,335.25
1,335.5
0,335.75
0,336.0
1,336.25
1,336.5
0,336.75
1,337.0
1,337.25
1,337.5
0,337.75
0,338.0
0,338.25
0,338.5
0,338.75
1,339.0
0,339.25
1,339.5
0,339.75
0,340.0
0,340.25
1,340.5
1,340.75
0,341.0
1,341.25
1,341.5
1,341.75
0,342.0
1,342.25
1,342.5
1,342.75
1,343.0
0,343.25
0,343.5
1,343.75
0,344.0
1,344.25
1,344.5
0,344.75
1,345.0
0,345.25
1,345.5
0,345.75
1,346.0
1,346.25
1,346.5
0,346.75
0,347.0
1,347.25
0,347.5
1,347.75
1,348.0
1,348.25
1,348.5
0,348.75
0,349.0
1,349.25
0,349.5
0,349.75
0,350.0
0,350.25
0,350.5
0,350.75
0,351.0
1,351.25
1,351.5
0,351.75
1,352.0
1,352.25
1,352.5
0,352.75
0,353.0
1,353.25
1,353.5
1,353.75
0,354.0
0,354.25
1,354.5
0,354.75
0,355.0
1,355.25
1,355.5
0,355.75
0,356.0
1,356.25
1,356.5
0,356.75
0,357.0
1,357.25
1,357.5
0,357.75
0,358.0
1,358.25
1,358.5
0,358.75
0,359.0
0,359.25
1,359.5
1,359.75
1,360.0
0,360.25
0,360.5
1,360.75
0,361.0
1,361.25
1,361.5
0,361.75
1,362.0
0,362.25
1,362.5
1,362.75
0,363.0
1,363.25
0,363.5
0,363.75
1,364.0
1,364.25
1,364.5
1,364.75
1,365.0
1,365.25
1,365.5
0,365.75
0,366.0
0,366.25
1,366.5
1,366.75
0,367.0
1,367.25
0,367.5
1,367.75
1,368.0
1,368.25
1,368.5
1,368.75
0,369.0
1,369.25
1,369.5
0,369.75
0,370.0
0,370.25
1,370.5
0,370.75
1,371.0
0,371.25
1,371.5
1,371.75
1,372.0
0,372.25
0,372.5
0,372.75
1,373.0
1,373.25
0,373.5
0,373.75
1,374.0
0,374.25
1,374.5
0,374.75
0,375.0
1,375.25
0,375.5
0,375.75
1,376.0
0,376.25
0,376.5
0,376.75
1,377.0
1,377.25
0,377.5
1,377.75
1,378.0
1,378.25
1,378.5
0,378.75
1,379.0
0,379.25
1,379.5
0,379.75
1,380.0
1,380.25
0,380.5
1,380.75
0,381.0
0,381.25
1,381.5
1,381.75
0,382.0
0,382.25
0,382.5
1,382.75
0,383.0
0,383.25
0,383.5
0,383.75
1,384.0
0,384.25
0,384.5
1,384.75
0,385.0
1,385.25
0,385.5
0,385.75
0,386.0
0,386.25
1,386.5
0,386.75
1,387.0
0,387.25
1,387.5
1,387.75
0,388.0
1,388.25
0,388.5
0,388.75
0,389.0
0,389.25
1,389.5
1,389.75
0,390.0
0,390.25
1,390.5
0,390.75
1,391.0
1,391.25
1,391.5
0,391.75
0,392.0
0,392.25
1,392.5
1,392.75
0,393.0
0,393.25
0,393.5
1,393.75
0,394.0
1,394.25
1,394.5
1,394.75
0,395.0
0,395.25
0,395.5
1,395.75
0,396.0
1,396.25
0,396.5
1,396.75
0,397.0
0,397.25
1,397.5
0,397.75
1,398.0
1,398.25
0,398.5
1,398.75
1,399.0
1,399.25
0,399.5
1,399.75
1,400.0
1,400.25
0,400.5
1,400.75
1,401.0
0,401.25
0,401.5
1,401.75
0,402.0
0,402.25
1,402.5
1,402.75
0,403.0
0,403.25
0,403.5
1,403.75
1,404.0
0,404.25
0,404.5
1,404.75
0,405.0
0,405.25
0,405.5
1,405.75
0,406.0
0,406.25
0,406.5
0,406.75
1,407.0
1,407.25
1,407.5
1,407.75
0,408.0
0,408.25
0,408.5
0,408.75
1,409.0
1,409.25
0,409.5
0,409.75
1,410.0
1,410.25
1,410.5
1,410.75
1,411.0
0,411.25
1,411.5
0,411.75
1,412.0
1,412.25
0,412.5
1,412.75
1,413.0
0,413.25
0,413.5
1,413.75
0,414.0
0,414.25
0,414.5
1,414.75
0,415.0
1,415.25
0,415.5
0,415.75
0,416.0
1,416.25
1,416.5
0,416.75
0,417.0
0,417.25
1,417.5
1,417.75
1,418.0
1,418.25
1,418.5
1,418.75
0,419.0
0,419.25
1,419.5
1,419.75
0,420.0
1,420.25
0,420.5
0,420.75
0,421.0
0,421.25
0,421.5
0,421.75
0,422.0
0,422.25
1,422.5
1,422.75
1,423.0
0,423.25
1,423.5
0,423.75
1,424.0
0,424.25
0,424.5
0,424.75
0,425.0
0,425.25
0,425.5
0,425.75
1,426.0
1,426.25
0,426.5
1,426.75
0,427.0
0,427.25
1,427.5
1,427.75
0,428.0
1,428.25
0,428.5
1,428.75
0,429.0
1,429.25
0,429.5
0,429.75
1,430.0
1,430.25
0,430.5
0,430.75
0,431.0
1,431.25
0,431.5
1,431.75
0,432.0
0,432.25
0,432.5
0,432.75
0,433.0
0,433.25
1,433.5
0,433.75
0,434.0
0,434.25
0,434.5
1,434.75
1,435.0
0,435.25
1,435.5
0,435.75
1,436.0
1,436.25
1,436.5
0,436.75
0,437.0
0,437.25
0,437.5
1,437.75
0,438.0
0,438.25
1,438.5
1,438.75
1,439.0
0,439.25
1,439.5
1,439.75
1,440.0
0,440.25
0,440.5
1,440.75
0,441.0
0,441.25
1,441.5
1,441.75
1,442.0
0,442.25
1,442.5
1,442.75
1,443.0
0,443.25
0,443.5
0,443.75
0,444.0
1,444.25
1,444.5
0,444.75
1,445.0
1,445.25
0,445.5
0,445.75
1,446.0
1,446.25
0,446.5
1,446.75
0,447.0
0,447.25
0,447.5
1,447.75
1,448.0
1,448.25
0,448.5
1,448.75
1,449.0
1,449.25
0,449.5
0,449.75
0,450.0
0,450.25
1,450.5
1,450.75
0,451.0
1,451.25
1,451.5
0,451.75
0,452.0
0,452.25
1,452.5
0,452.75
1,453.0
0,453.25
1,453.5
0,453.75
0,454.0
1,454.25
0,454.5
1,454.75
1,455.0
0,455.25
1,455.5
1,455.75
0,456.0
0,456.25
0,456.5
1,456.75
0,457.0
0,457.25
0,457.5
1,457.75
0,458.0
1,458.25
0,458.5
0,458.75
1,459.0
0,459.25
1,459.5
1,459.75
0,460.0
0,460.25
0,460.5
0,460.75
0,461.0
1,461.25
0,461.5
0,461.75
0,462.0
1,462.25
1,462.5
0,462.75
0,463.0
0,463.25
0,463.5
1,463.75
1,464.0
1,464.25
1,464.5
1,464.75
1,465.0
1,465.25
0,465.5
1,465.75
1,466.0
0,466.25
1,466.5
1,466.75
1,467.0
1,467.25
0,467.5
0,467.75
1,468.0
0,468.25
0,468.5
1,468.75
0,469.0
1,469.25
1,469.5
0,469.75
0,470.0
1,470.25
0,470.5
1,470.75
0,471.0
1,471.25
1,471.5
1,471.75
0,472.0
1,472.25
0,472.5
0,472.75
1,473.0
0,473.25
1,473.5
1,473.75
1,474.0
1,474.25
0,474.5
1,474.75
1,475.0
1,475.25
0,475.5
0,475.75
1,476.0
0,476.25
1,476.5
0,476.75
0,477.0
1,477.25
0,477.5
1,477.75
0,478.0
0,478.25
0,478.5
0,478.75
1,479.0
0,479.25
0,479.5
1,479.75
0,480.0
0,480.25
0,480.5
0,480.75
0,481.0
0,481.25
1,481.5
0,481.75
0,482.0
0,482.25
1,482.5
1,482.75
1,483.0
1,483.25
0,483.5
1,483.75
0,484.0
1,484.25
0,484.5
1,484.75
1,485.0
0,485.25
1,485.5
0,485.75
0,486.0
0,486.25
1,486.5
1,486.75
0,487.0
1,487.25
1,487.5
1,487.75
1,488.0
1,488.25
1,488.5
0,488.75
1,489.0
0,489.25
0,489.5
0,489.75
1,490.0
0,490.25
0,490.5
0,490.75
0,491.0
1,491.25
1,491.5
1,491.75
1,492.0
1,492.25
0,492.5
1,492.75
0,493.0
0,493.25
0,493.5
0,493.75
0,494.0
1,494.25
0,494.5
1,494.75
0,495.0
1,495.25
0,495.5
0,495.75
0,496.0
1,496.25
0,496.5
0,496.75
0,497.0
1,497.25
1,497.5
1,497.75
0,498.0
0,498.25
0,498.5
1,498.75
1,499.0
0,499.25
0,499.5
1,499.75
0,500.0
1,500.25
0,500.5
1,500.75
1,501.0
1,501.25
1,501.5
0,501.75
1,502.0
1,502.25
1,502.5
1,502.75
0,503.0
1,503.25
0,503.5
0,503.75
1,504.0
1,504.25
0,504.5
0,504.75
0,505.0
0,505.25
0,505.5
0,505.75
1,506.0
1,506.25
0,506.5
0,506.75
0,507.0
1,507.25
0,507.5
0,507.75
1,508.0
0,508.25
1,508.5
1,508.75
0,509.0
0,509.25
1,509.5
1,509.75
1,510.0
0,510.25
0,510.5
1,510.75
0,511.0
1,511.25
0,511.5
1,511.75
1,512.0
1,512.25
1,512.5
0,512.75
1,513.0
1,513.25
0,513.5
1,513.75
0,514.0
0,514.25
0,514.5
0,514.75
0,515.0
1,515.25
0,515.5
0,515.75
0,516.0
1,516.25
0,516.5
0,516.75
0,517.0
1,517.25
0,517.5
0,517.75
0,518.0
1,518.25
1,518.5
1,518.75
0,519.0
1,519.25
0,519.5
1,519.75
0,520.0
0,520.25
1,520.5
0,520.75
0,521.0
0,521.25
0,521.5
1,521.75
1,522.0
0,522.25
0,522.5
1,522.75
0,523.0
0,523.25
0,523.5
1,523.75
0,524.0
0,524.25
0,524.5
1,524.75
1,525.0
0,525.25
1,525.5
0,525.75
1,526.0
1,526.25
1,526.5
1,526.75
0,527.0
0,527.25
0,527.5
0,527.75
0,528.0
1,528.25
0,528.5
1,528.75
1,529.0
1,529.25
0,529.5
0,529.75
1,530.0
1,530.25
1,530.5
1,530.75
0,531.0
1,531.25
0,531.5
1,531.75
0,532.0
0,532.25
1,532.5
1,532.75
1,533.0
1,533.25
0,533.5
0,533.75
0,534.0
0,534.25
1,534.5
0,534.75
0,535.0
1,535.25
1,535.5
1,535.75
1,536.0
0,536.25
0,536.5
1,536.75
0,537.0
0,537.25
1,537.5
0,537.75
0,538.0
1,538.25
0,538.5
1,538.75
0,539.0
0,539.25
1,539.5
1,539.75
1,540.0
0,540.25
0,540.5
1,540.75
0,541.0
0,541.25
1,541.5
0,541.75
0,542.0
0,542.25
0,542.5
0,542.75
1,543.0
1,543.25
0,543.5
1,543.75
0,544.0
1,544.25
0,544.5
1,544.75
1,545.0
0,545.25
1,545.5
1,545.75
1,546.0
0,546.25
1,546.5
0,546.75
0,547.0
1,547.25
0,547.5
1,547.75
1,548.0
1,548.25
1,548.5
1,548.75
0,549.0
0,549.25
0,549.5
0,549.75
0,550.0
1,550.25
1,550.5
1,550.75
0,551.0
1,551.25
1,551.5
0,551.75
0,552.0
1,552.25
0,552.5
0,552.75
0,553.0
0,553.25
1,553.5
1,553.75
0,554.0
1,554.25
1,554.5
0,554.75
1,555.0
0,555.25
1,555.5
1,555.75
1,556.0
1,556.25
0,556.5
1,556.75
0,557.0
1,557.25
0,557.5
1,557.75
1,558.0
0,558.25
1,558.5
0,558.75
1,559.0
0,559.25
1,559.5
1,559.75
1,560.0
1,560.25
1,560.5
1,560.75
0,561.0
1,561.25
0,561.5
0,561.75
0,562.0
0,562.25
1,562.5
1,562.75
0,563.0
0,563.25
1,563.5
0,563.75
1,564.0
1,564.25
0,564.5
1,564.75
1,565.0
1,565.25
0,565.5
1,565.75
0,566.0
0,566.25
1,566.5
1,566.75
1,567.0
1,567.25
0,567.5
1,567.75
0,568.0
0,568.25
0,568.5
1,568.75
1,569.0
1,569.25
1,569.5
1,569.75
1,570.0
0,570.25
1,570.5
0,570.75
1,571.0
0,571.25
0,571.5
0,571.75
1,572.0
1,572.25
1,572.5
1,572.75
1,573.0
0,573.25
1,573.5
0,573.75
0,574.0
0,574.25
0,574.5
1,574.75
0,575.0
0,575.25
1,575.5
0,575.75
1,576.0
1,576.25
1,576.5
0,576.75
0,577.0
0,577.25
1,577.5
1,577.75
1,578.0
1,578.25
1,578.5
1,578.75
0,579.0
0,579.25
0,579.5
1,579.75
1,580.0
0,580.25
0,580.5
0,580.75
0,581.0
0,581.25
1,581.5
0,581.75
0,582.0
0,582.25
0,582.5
1,582.75
0,583.0
